0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40711692,0.67073303,0.44229171,-0.42225889,0.06867242,-0.67361928,-0.41956103,0.7740382,0.21062005,-0.40563927,0.07434112,-0.67185822
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40706396,0.67076778,0.44224134,-0.42254192,0.068124,-0.6736151,-0.41941171,0.77394366,0.21051997,-0.40558631,0.07429075,-0.67189297
0.40711573,0.67074066,0.44228494,-0.42281149,0.0691044,-0.67309132,-0.4193553,0.77388808,0.21045685,-0.40563807,0.07433435,-0.67186585
